"PROT","HOLD","FEAT","CLASS","IMP","value","sd"
"NA","H6N1","CTDc","Canidae",0.003,0.956706264871627,0.00358442920599911
"NA","H6N1","CTDc","Equidae",0.0057,0.968188231950713,0.00453030888494145
"NA","H6N1","CTDc","Hominidae",0.0116,0.948971208918429,0.00864392126547103
"NA","H6N1","CTDc","Phyllostomidae",0.0061,0.952725675227076,0.00257154581219793
"NA","H6N1","CTDc","Suidae",0.0133,0.956260372060932,0.00405044815220595
"NA","H6N1","CTDd","Canidae",0.0048,0.965761191729519,0.00546344424994304
"NA","H6N1","CTDd","Equidae",0.0067,0.956706264871627,0.00358442920599911
"NA","H6N1","CTDd","Hominidae",0.0476,0.968188231950713,0.00453030888494145
"NA","H6N1","CTDd","Phyllostomidae",8e-04,0.948971208918429,0.00864392126547103
"NA","H6N1","CTDd","Suidae",0.039,0.952725675227076,0.00257154581219793
"NA","H6N1","CTDt","Canidae",0.0081,0.956260372060932,0.00405044815220595
"NA","H6N1","CTDt","Equidae",0.0042,0.965761191729519,0.00546344424994304
"NA","H6N1","CTDt","Hominidae",0.0235,0.956706264871627,0.00358442920599911
"NA","H6N1","CTDt","Phyllostomidae",0.0041,0.968188231950713,0.00453030888494145
"NA","H6N1","CTDt","Suidae",0.0693,0.948971208918429,0.00864392126547103
"NA","H6N1","triad","Canidae",0.0108,0.952725675227076,0.00257154581219793
"NA","H6N1","triad","Equidae",0.0037,0.956260372060932,0.00405044815220595
"NA","H6N1","triad","Hominidae",0.1168,0.965761191729519,0.00546344424994304
"NA","H6N1","triad","Phyllostomidae",0.0019,0.956706264871627,0.00358442920599911
"NA","H6N1","triad","Suidae",0.1209,0.968188231950713,0.00453030888494145
"NA","H6N1","pseaac","Canidae",0.0041,0.948971208918429,0.00864392126547103
"NA","H6N1","pseaac","Equidae",0.0029,0.952725675227076,0.00257154581219793
"NA","H6N1","pseaac","Hominidae",0.0534,0.956260372060932,0.00405044815220595
"NA","H6N1","pseaac","Phyllostomidae",8e-04,0.965761191729519,0.00546344424994304
"NA","H6N1","pseaac","Suidae",0.0803,0.956706264871627,0.00358442920599911
"NA","H6N2","two_mer","Canidae",0.0095,0.967183390404364,0.00445359633421278
"NA","H6N2","two_mer","Equidae",0.0058,0.94493288998907,0.00958714008536418
"NA","H6N2","two_mer","Hominidae",0.0516,0.955045511974351,0.00655609310955438
"NA","H6N2","two_mer","Phyllostomidae",0.002,0.958641782742906,0.0064790441550872
"NA","H6N2","two_mer","Suidae",0.1328,0.966282240701716,0.00491963708729078
"NA","H6N2","CTDc","Canidae",0.0091,0.954149670610345,0.00549639255616895
"NA","H6N2","CTDc","Equidae",0.0071,0.967183390404364,0.00445359633421278
"NA","H6N2","CTDc","Hominidae",0.0474,0.94493288998907,0.00958714008536418
"NA","H6N2","CTDc","Phyllostomidae",0.0024,0.955045511974351,0.00655609310955438
"NA","H6N2","CTDc","Suidae",0.0474,0.958641782742906,0.0064790441550872
"NA","H6N2","CTDd","Canidae",0.0102,0.966282240701716,0.00491963708729078
"NA","H6N2","CTDd","Equidae",0.008,0.954149670610345,0.00549639255616895
"NA","H6N2","CTDd","Hominidae",0.0536,0.967183390404364,0.00445359633421278
"NA","H6N2","CTDd","Phyllostomidae",0.0032,0.94493288998907,0.00958714008536418
"NA","H6N2","CTDd","Suidae",0.0153,0.955045511974351,0.00655609310955438
"NA","H6N2","CTDt","Canidae",0.0098,0.958641782742906,0.0064790441550872
"NA","H6N2","CTDt","Equidae",0.0084,0.966282240701716,0.00491963708729078
"NA","H6N2","CTDt","Hominidae",0.0627,0.954149670610345,0.00549639255616895
"NA","H6N2","CTDt","Phyllostomidae",0.0023,0.967183390404364,0.00445359633421278
"NA","H6N2","CTDt","Suidae",0.1003,0.94493288998907,0.00958714008536418
"NA","H6N2","triad","Canidae",0.0043,0.955045511974351,0.00655609310955438
"NA","H6N2","triad","Equidae",0.0072,0.958641782742906,0.0064790441550872
"NA","H6N2","triad","Hominidae",0.0803,0.966282240701716,0.00491963708729078
"NA","H6N2","triad","Phyllostomidae",0.0034,0.954149670610345,0.00549639255616895
"NA","H6N2","triad","Suidae",0.0808,0.967183390404364,0.00445359633421278
"NA","H6N2","pseaac","Canidae",0.0118,0.94493288998907,0.00958714008536418
"NA","H6N2","pseaac","Equidae",0.0033,0.955045511974351,0.00655609310955438
"NA","H6N2","pseaac","Hominidae",0.1046,0.958641782742906,0.0064790441550872
"NA","H6N2","pseaac","Phyllostomidae",0.0021,0.966282240701716,0.00491963708729078
"NA","H6N2","pseaac","Suidae",0.1132,0.954149670610345,0.00549639255616895
"NA","H6N6","two_mer","Canidae",0.0086,0.968435422752002,0.00525075875151956
"NA","H6N6","two_mer","Equidae",0.0053,0.948202257838365,0.00836564599652233
"NA","H6N6","two_mer","Hominidae",0.0943,0.955322038668549,0.0107417663507486
"NA","H6N6","two_mer","Phyllostomidae",9e-04,0.958879580509169,0.00701858390395582
"NA","H6N6","two_mer","Suidae",0.1631,0.968214188739508,0.00790666939333534
"NA","H6N6","CTDc","Canidae",0.0035,0.956875126166184,0.00773571599173554
"NA","H6N6","CTDc","Equidae",0.0042,0.968435422752002,0.00525075875151956
"NA","H6N6","CTDc","Hominidae",0.0288,0.948202257838365,0.00836564599652233
"NA","H6N6","CTDc","Phyllostomidae",0.0012,0.955322038668549,0.0107417663507486
"NA","H6N6","CTDc","Suidae",0.0233,0.958879580509169,0.00701858390395582
"NA","H6N6","CTDd","Canidae",0.0067,0.968214188739508,0.00790666939333534
"NA","H6N6","CTDd","Equidae",0.0045,0.956875126166184,0.00773571599173554
"NA","H6N6","CTDd","Hominidae",0.0384,0.968435422752002,0.00525075875151956
"NA","H6N6","CTDd","Phyllostomidae",0.0015,0.948202257838365,0.00836564599652233
"NA","H6N6","CTDd","Suidae",0.0507,0.955322038668549,0.0107417663507486
"NA","H6N6","CTDt","Canidae",0.0046,0.958879580509169,0.00701858390395582
"NA","H6N6","CTDt","Equidae",0.0077,0.968214188739508,0.00790666939333534
"NA","H6N6","CTDt","Hominidae",0.0822,0.956875126166184,0.00773571599173554
"NA","H6N6","CTDt","Phyllostomidae",0.0033,0.968435422752002,0.00525075875151956
"NA","H6N6","CTDt","Suidae",0.0633,0.948202257838365,0.00836564599652233
"NA","H6N6","triad","Canidae",0.0096,0.955322038668549,0.0107417663507486
"NA","H6N6","triad","Equidae",0.0101,0.958879580509169,0.00701858390395582
"NA","H6N6","triad","Hominidae",0.0796,0.968214188739508,0.00790666939333534
"NA","H6N6","triad","Phyllostomidae",0.0025,0.956875126166184,0.00773571599173554
"NA","H6N6","triad","Suidae",0.1816,0.968435422752002,0.00525075875151956
"NA","H6N6","pseaac","Canidae",0.0034,0.948202257838365,0.00836564599652233
"NA","H6N6","pseaac","Equidae",0.0036,0.955322038668549,0.0107417663507486
"NA","H6N6","pseaac","Hominidae",0.0248,0.958879580509169,0.00701858390395582
"NA","H6N6","pseaac","Phyllostomidae",0.0019,0.968214188739508,0.00790666939333534
"NA","H6N6","pseaac","Suidae",0.0866,0.956875126166184,0.00773571599173554
"NA","H7N1","two_mer","Canidae",0.0111,0.968169434675935,0.00826022977565386
"NA","H7N1","two_mer","Equidae",0.0053,0.94539279514934,0.00757928944241994
"NA","H7N1","two_mer","Hominidae",0.1532,0.954461408749836,0.00779296800681087
"NA","H7N1","two_mer","Phyllostomidae",0.002,0.95688965833388,0.00538994867247316
"NA","H7N1","two_mer","Suidae",0.1287,0.968388228438014,0.00774106221967138
"NA","H7N1","CTDc","Canidae",0.0025,0.953795487437873,0.00710819367822303
"NA","H7N1","CTDc","Equidae",0.003,0.968169434675935,0.00826022977565386
"NA","H7N1","CTDc","Hominidae",0.0153,0.94539279514934,0.00757928944241994
"NA","H7N1","CTDc","Phyllostomidae",0.0012,0.954461408749836,0.00779296800681087
"NA","H7N1","CTDc","Suidae",0.0325,0.95688965833388,0.00538994867247316
"NA","H7N1","CTDd","Canidae",0.0031,0.968388228438014,0.00774106221967138
"NA","H7N1","CTDd","Equidae",0.0117,0.953795487437873,0.00710819367822303
"NA","H7N1","CTDd","Hominidae",0.0169,0.968169434675935,0.00826022977565386
"NA","H7N1","CTDd","Phyllostomidae",0.0021,0.94539279514934,0.00757928944241994
"NA","H7N1","CTDd","Suidae",0.0107,0.954461408749836,0.00779296800681087
"NA","H7N1","CTDt","Canidae",0.0069,0.95688965833388,0.00538994867247316
"NA","H7N1","CTDt","Equidae",0.0039,0.968388228438014,0.00774106221967138
"NA","H7N1","CTDt","Hominidae",0.0251,0.953795487437873,0.00710819367822303
"NA","H7N1","CTDt","Phyllostomidae",0.0048,0.968169434675935,0.00826022977565386
"NA","H7N1","CTDt","Suidae",0.0709,0.94539279514934,0.00757928944241994
"NA","H7N1","triad","Canidae",0.0097,0.954461408749836,0.00779296800681087
"NA","H7N1","triad","Equidae",0.0095,0.95688965833388,0.00538994867247316
"NA","H7N1","triad","Hominidae",0.1447,0.968388228438014,0.00774106221967138
"NA","H7N1","triad","Phyllostomidae",0.0037,0.953795487437873,0.00710819367822303
"NA","H7N1","triad","Suidae",0.2036,0.968169434675935,0.00826022977565386
"NA","H7N1","pseaac","Canidae",0.0046,0.94539279514934,0.00757928944241994
"NA","H7N1","pseaac","Equidae",0.0033,0.954461408749836,0.00779296800681087
"NA","H7N1","pseaac","Hominidae",0.0478,0.95688965833388,0.00538994867247316
"NA","H7N1","pseaac","Phyllostomidae",0.0019,0.968388228438014,0.00774106221967138
"NA","H7N1","pseaac","Suidae",0.0603,0.953795487437873,0.00710819367822303
"NA","H7N3","two_mer","Canidae",0.0098,0.968463961075523,0.0114763496502484
"NA","H7N3","two_mer","Equidae",0.0071,0.94667747407363,0.0131012656724933
"NA","H7N3","two_mer","Hominidae",0.1549,0.952127374293599,0.0115168571386439
"NA","H7N3","two_mer","Phyllostomidae",0.0047,0.956894430875192,0.013117108041572
"NA","H7N3","two_mer","Suidae",0.2072,0.966195611133511,0.011524826287104
"NA","H7N3","CTDc","Canidae",0.0043,0.954395980454005,0.0114381999993951
"NA","H7N3","CTDc","Equidae",0.0066,0.968463961075523,0.0114763496502484
"NA","H7N3","CTDc","Hominidae",0.0216,0.94667747407363,0.0131012656724933
"NA","H7N3","CTDc","Phyllostomidae",0.0024,0.952127374293599,0.0115168571386439
"NA","H7N3","CTDc","Suidae",0.0484,0.956894430875192,0.013117108041572
"NA","H7N3","CTDd","Canidae",0.0042,0.966195611133511,0.011524826287104
"NA","H7N3","CTDd","Equidae",0.0105,0.954395980454005,0.0114381999993951
"NA","H7N3","CTDd","Hominidae",0.017,0.968463961075523,0.0114763496502484
"NA","H7N3","CTDd","Phyllostomidae",0.0024,0.94667747407363,0.0131012656724933
"NA","H7N3","CTDd","Suidae",0.0259,0.952127374293599,0.0115168571386439
"NA","H7N3","CTDt","Canidae",0.0066,0.956894430875192,0.013117108041572
"NA","H7N3","CTDt","Equidae",0.0055,0.966195611133511,0.011524826287104
"NA","H7N3","CTDt","Hominidae",0.0373,0.954395980454005,0.0114381999993951
"NA","H7N3","CTDt","Phyllostomidae",0.0033,0.968463961075523,0.0114763496502484
"NA","H7N3","CTDt","Suidae",0.0705,0.94667747407363,0.0131012656724933
"NA","H7N3","triad","Canidae",0.0104,0.952127374293599,0.0115168571386439
"NA","H7N3","triad","Equidae",0.0097,0.956894430875192,0.013117108041572
"NA","H7N3","triad","Hominidae",0.0999,0.966195611133511,0.011524826287104
"NA","H7N3","triad","Phyllostomidae",0.0025,0.954395980454005,0.0114381999993951
"NA","H7N3","triad","Suidae",0.1583,0.968463961075523,0.0114763496502484
"NA","H7N3","pseaac","Canidae",0.0066,0.94667747407363,0.0131012656724933
"NA","H7N3","pseaac","Equidae",0.0021,0.952127374293599,0.0115168571386439
"NA","H7N3","pseaac","Hominidae",0.0267,0.956894430875192,0.013117108041572
"NA","H7N3","pseaac","Phyllostomidae",0.0034,0.966195611133511,0.011524826287104
"NA","H7N3","pseaac","Suidae",0.0302,0.954395980454005,0.0114381999993951
"NA","H7N7","two_mer","Canidae",0.0085,0.967857558394008,0.00245903761263513
"NA","H7N7","two_mer","Equidae",0.0045,0.947019889108248,0.00651751728745484
"NA","H7N7","two_mer","Hominidae",0.1593,0.954114743328908,0.00560283480595946
"NA","H7N7","two_mer","Phyllostomidae",0.0018,0.959436746545102,0.00611624958367094
"NA","H7N7","two_mer","Suidae",0.2313,0.966971622624351,0.00304965733931691
"NA","H7N7","CTDc","Canidae",0.0023,0.954554025819394,0.00361363912087486
"NA","H7N7","CTDc","Equidae",0.0037,0.967857558394008,0.00245903761263513
"NA","H7N7","CTDc","Hominidae",0.0343,0.947019889108248,0.00651751728745484
"NA","H7N7","CTDc","Phyllostomidae",0.0023,0.954114743328908,0.00560283480595946
"NA","H7N7","CTDc","Suidae",0.0314,0.959436746545102,0.00611624958367094
"NA","H7N7","CTDd","Canidae",0.0027,0.966971622624351,0.00304965733931691
"NA","H7N7","CTDd","Equidae",0.0077,0.954554025819394,0.00361363912087486
"NA","H7N7","CTDd","Hominidae",0.0153,0.967857558394008,0.00245903761263513
"NA","H7N7","CTDd","Phyllostomidae",0.0012,0.947019889108248,0.00651751728745484
"NA","H7N7","CTDd","Suidae",0.0444,0.954114743328908,0.00560283480595946
"NA","H7N7","CTDt","Canidae",0.007,0.959436746545102,0.00611624958367094
"NA","H7N7","CTDt","Equidae",0.0024,0.966971622624351,0.00304965733931691
"NA","H7N7","CTDt","Hominidae",0.023,0.954554025819394,0.00361363912087486
"NA","H7N7","CTDt","Phyllostomidae",0.0026,0.967857558394008,0.00245903761263513
"NA","H7N7","CTDt","Suidae",0.1166,0.947019889108248,0.00651751728745484
"NA","H7N7","triad","Canidae",0.0098,0.954114743328908,0.00560283480595946
"NA","H7N7","triad","Equidae",0.0078,0.959436746545102,0.00611624958367094
"NA","H7N7","triad","Hominidae",0.0787,0.966971622624351,0.00304965733931691
"NA","H7N7","triad","Phyllostomidae",0.0079,0.954554025819394,0.00361363912087486
"NA","H7N7","triad","Suidae",0.1068,0.967857558394008,0.00245903761263513
"NA","H7N7","pseaac","Canidae",0.0031,0.947019889108248,0.00651751728745484
"NA","H7N7","pseaac","Equidae",0.002,0.954114743328908,0.00560283480595946
"NA","H7N7","pseaac","Hominidae",0.0505,0.959436746545102,0.00611624958367094
"NA","H7N7","pseaac","Phyllostomidae",0.0044,0.966971622624351,0.00304965733931691
"NA","H7N7","pseaac","Suidae",0.0268,0.954554025819394,0.00361363912087486
"NA","H7N9","two_mer","Canidae",0.0089,0.969034325518506,0.00455289492422092
"NA","H7N9","two_mer","Equidae",0.0173,0.946697231388758,0.00446077742290844
"NA","H7N9","two_mer","Hominidae",0.1481,0.954437178769642,0.00456017105042211
"NA","H7N9","two_mer","Phyllostomidae",0.001,0.955761437080125,0.00586036528827986
"NA","H7N9","two_mer","Suidae",0.1823,0.967042928988775,0.00515262957876159
"NA","H7N9","CTDc","Canidae",0.0052,0.956200984095932,0.00450334171695833
"NA","H7N9","CTDc","Equidae",0.0061,0.969034325518506,0.00455289492422092
"NA","H7N9","CTDc","Hominidae",0.0201,0.946697231388758,0.00446077742290844
"NA","H7N9","CTDc","Phyllostomidae",0.0012,0.954437178769642,0.00456017105042211
"NA","H7N9","CTDc","Suidae",0.025,0.955761437080125,0.00586036528827986
"NA","H7N9","CTDd","Canidae",0.0051,0.967042928988775,0.00515262957876159
"NA","H7N9","CTDd","Equidae",0.0084,0.956200984095932,0.00450334171695833
"NA","H7N9","CTDd","Hominidae",0.0103,0.969034325518506,0.00455289492422092
"NA","H7N9","CTDd","Phyllostomidae",0.0011,0.946697231388758,0.00446077742290844
"NA","H7N9","CTDd","Suidae",0.0363,0.954437178769642,0.00456017105042211
"NA","H7N9","CTDt","Canidae",0.0062,0.955761437080125,0.00586036528827986
"NA","H7N9","CTDt","Equidae",0.0036,0.967042928988775,0.00515262957876159
"NA","H7N9","CTDt","Hominidae",0.0621,0.956200984095932,0.00450334171695833
"NA","H7N9","CTDt","Phyllostomidae",0.0028,0.969034325518506,0.00455289492422092
"NA","H7N9","CTDt","Suidae",0.0535,0.946697231388758,0.00446077742290844
"NA","H7N9","triad","Canidae",0.009,0.954437178769642,0.00456017105042211
"NA","H7N9","triad","Equidae",0.0106,0.955761437080125,0.00586036528827986
"NA","H7N9","triad","Hominidae",0.0601,0.967042928988775,0.00515262957876159
"NA","H7N9","triad","Phyllostomidae",0.002,0.956200984095932,0.00450334171695833
"NA","H7N9","triad","Suidae",0.1861,0.969034325518506,0.00455289492422092
"NA","H7N9","pseaac","Canidae",0.0026,0.946697231388758,0.00446077742290844
"NA","H7N9","pseaac","Equidae",0.0022,0.954437178769642,0.00456017105042211
"NA","H7N9","pseaac","Hominidae",0.0847,0.955761437080125,0.00586036528827986
"NA","H7N9","pseaac","Phyllostomidae",0.0016,0.967042928988775,0.00515262957876159
"NA","H7N9","pseaac","Suidae",0.0364,0.956200984095932,0.00450334171695833
"NA","H9N2","two_mer","Canidae",0.0089,0.967713268498682,0.0109469906410786
"NA","H9N2","two_mer","Equidae",0.0158,0.942636437895905,0.0117926023762035
"NA","H9N2","two_mer","Hominidae",0.0916,0.953557942758504,0.0123344697527922
"NA","H9N2","two_mer","Phyllostomidae",0.0015,0.954303284373411,0.00982023142706101
"NA","H9N2","two_mer","Suidae",0.0999,0.965478784889725,0.00920072961837048
"NA","H9N2","CTDc","Canidae",0.0104,0.952317864463727,0.00856643721562197
"NA","H9N2","CTDc","Equidae",0.0121,0.967713268498682,0.0109469906410786
"NA","H9N2","CTDc","Hominidae",0.0531,0.942636437895905,0.0117926023762035
"NA","H9N2","CTDc","Phyllostomidae",0.002,0.953557942758504,0.0123344697527922
"NA","H9N2","CTDc","Suidae",0.0708,0.954303284373411,0.00982023142706101
"NA","H9N2","CTDd","Canidae",0.0087,0.965478784889725,0.00920072961837048
"NA","H9N2","CTDd","Equidae",0.0075,0.952317864463727,0.00856643721562197
"NA","H9N2","CTDd","Hominidae",0.0506,0.967713268498682,0.0109469906410786
"NA","H9N2","CTDd","Phyllostomidae",0.0014,0.942636437895905,0.0117926023762035
"NA","H9N2","CTDd","Suidae",0.0764,0.953557942758504,0.0123344697527922
"NA","H9N2","CTDt","Canidae",0.0143,0.954303284373411,0.00982023142706101
"NA","H9N2","CTDt","Equidae",0.0048,0.965478784889725,0.00920072961837048
"NA","H9N2","CTDt","Hominidae",0.0521,0.952317864463727,0.00856643721562197
"NA","H9N2","CTDt","Phyllostomidae",0.0026,0.967713268498682,0.0109469906410786
"NA","H9N2","CTDt","Suidae",0.0525,0.942636437895905,0.0117926023762035
"NA","H9N2","triad","Canidae",0.0111,0.953557942758504,0.0123344697527922
"NA","H9N2","triad","Equidae",0.0065,0.954303284373411,0.00982023142706101
"NA","H9N2","triad","Hominidae",0.0918,0.965478784889725,0.00920072961837048
"NA","H9N2","triad","Phyllostomidae",0.0029,0.952317864463727,0.00856643721562197
"NA","H9N2","triad","Suidae",0.1209,0.967713268498682,0.0109469906410786
"NA","H9N2","pseaac","Canidae",0.0086,0.942636437895905,0.0117926023762035
"NA","H9N2","pseaac","Equidae",0.0054,0.953557942758504,0.0123344697527922
"NA","H9N2","pseaac","Hominidae",0.0658,0.954303284373411,0.00982023142706101
"NA","H9N2","pseaac","Phyllostomidae",0.0011,0.965478784889725,0.00920072961837048
"NA","H9N2","pseaac","Suidae",0.0489,0.952317864463727,0.00856643721562197
"NP","H10N7","two_mer","Canidae",0.0086,0.967037322529534,0.0037610469054048
"NP","H10N7","two_mer","Equidae",0.0061,0.948231748840046,0.00518928865306225
"NP","H10N7","two_mer","Hominidae",0.0579,0.958630235844717,0.00250732773358651
"NP","H10N7","two_mer","Phyllostomidae",0.0036,0.959515923902783,0.00762791181741388
"NP","H10N7","two_mer","Suidae",0.1323,0.955752658540968,0.00173419397868897
"NP","H10N7","CTDc","Canidae",0.0059,0.948893754955247,0.0014443772633215
"NP","H10N7","CTDc","Equidae",0.0126,0.967037322529534,0.0037610469054048
"NP","H10N7","CTDc","Hominidae",0.0257,0.948231748840046,0.00518928865306225
"NP","H10N7","CTDc","Phyllostomidae",0.0013,0.958630235844717,0.00250732773358651
"NP","H10N7","CTDc","Suidae",0.0209,0.959515923902783,0.00762791181741388
"NP","H10N7","CTDd","Canidae",0.0058,0.955752658540968,0.00173419397868897
"NP","H10N7","CTDd","Equidae",0.0055,0.948893754955247,0.0014443772633215
"NP","H10N7","CTDd","Hominidae",0.0896,0.967037322529534,0.0037610469054048
"NP","H10N7","CTDd","Phyllostomidae",0.0046,0.948231748840046,0.00518928865306225
"NP","H10N7","CTDd","Suidae",0.1562,0.958630235844717,0.00250732773358651
"NP","H10N7","CTDt","Canidae",0.0107,0.959515923902783,0.00762791181741388
"NP","H10N7","CTDt","Equidae",0.0077,0.955752658540968,0.00173419397868897
"NP","H10N7","CTDt","Hominidae",0.1003,0.948893754955247,0.0014443772633215
"NP","H10N7","CTDt","Phyllostomidae",0.0015,0.967037322529534,0.0037610469054048
"NP","H10N7","CTDt","Suidae",0.0672,0.948231748840046,0.00518928865306225
"NP","H10N7","triad","Canidae",0.0089,0.958630235844717,0.00250732773358651
